xlow,xhigh,val,errminus,errplus
0.00E+00,5.00E+00,1.24E+02,1.72E+00,1.72E+00
5.00E+00,1.00E+01,3.72E+02,2.98E+00,2.98E+00
1.00E+01,1.50E+01,6.21E+02,3.85E+00,3.85E+00
1.50E+01,2.00E+01,8.65E+02,4.54E+00,4.54E+00
2.00E+01,2.50E+01,1.10E+03,5.12E+00,5.12E+00
2.50E+01,3.00E+01,1.33E+03,5.63E+00,5.63E+00
3.00E+01,3.50E+01,1.54E+03,6.07E+00,6.07E+00
3.50E+01,4.00E+01,1.74E+03,6.44E+00,6.44E+00
4.00E+01,4.50E+01,1.93E+03,6.78E+00,6.78E+00
4.50E+01,5.00E+01,2.05E+03,6.99E+00,6.99E+00
5.00E+01,5.50E+01,2.15E+03,7.16E+00,7.16E+00
5.50E+01,6.00E+01,2.20E+03,7.24E+00,7.24E+00
6.00E+01,6.50E+01,2.16E+03,7.18E+00,7.18E+00
6.50E+01,7.00E+01,1.99E+03,6.89E+00,6.89E+00
7.00E+01,7.50E+01,1.67E+03,6.31E+00,6.31E+00
7.50E+01,8.00E+01,1.05E+03,5.00E+00,5.00E+00
8.00E+01,8.50E+01,1.68E+02,2.00E+00,2.00E+00
8.50E+01,9.00E+01,2.38E-02,2.38E-02,2.38E-02
9.00E+01,9.50E+01,0.00E+00,0.00E+00,0.00E+00
9.50E+01,1.00E+02,0.00E+00,0.00E+00,0.00E+00
1.00E+02,1.05E+02,0.00E+00,0.00E+00,0.00E+00
1.05E+02,1.10E+02,0.00E+00,0.00E+00,0.00E+00
1.10E+02,1.15E+02,0.00E+00,0.00E+00,0.00E+00
1.15E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00
