xlow,xhigh,val,errminus,errplus
0.00E+00,5.00E+00,5.25E+01,1.12E+00,1.12E+00
5.00E+00,1.00E+01,1.60E+02,1.95E+00,1.95E+00
1.00E+01,1.50E+01,2.66E+02,2.52E+00,2.52E+00
1.50E+01,2.00E+01,3.72E+02,2.98E+00,2.98E+00
2.00E+01,2.50E+01,4.74E+02,3.36E+00,3.36E+00
2.50E+01,3.00E+01,5.87E+02,3.74E+00,3.74E+00
3.00E+01,3.50E+01,6.97E+02,4.08E+00,4.08E+00
3.50E+01,4.00E+01,7.95E+02,4.35E+00,4.35E+00
4.00E+01,4.50E+01,9.03E+02,4.64E+00,4.64E+00
4.50E+01,5.00E+01,1.01E+03,4.90E+00,4.90E+00
5.00E+01,5.50E+01,1.12E+03,5.16E+00,5.16E+00
5.50E+01,6.00E+01,1.21E+03,5.37E+00,5.37E+00
6.00E+01,6.50E+01,1.32E+03,5.62E+00,5.62E+00
6.50E+01,7.00E+01,1.41E+03,5.81E+00,5.81E+00
7.00E+01,7.50E+01,1.52E+03,6.03E+00,6.03E+00
7.50E+01,8.00E+01,1.62E+03,6.21E+00,6.21E+00
8.00E+01,8.50E+01,1.71E+03,6.39E+00,6.39E+00
8.50E+01,9.00E+01,1.78E+03,6.51E+00,6.51E+00
9.00E+01,9.50E+01,1.81E+03,6.57E+00,6.57E+00
9.50E+01,1.00E+02,1.79E+03,6.53E+00,6.53E+00
1.00E+02,1.05E+02,1.49E+03,5.96E+00,5.96E+00
1.05E+02,1.10E+02,3.77E+02,3.00E+00,3.00E+00
1.10E+02,1.15E+02,0.00E+00,0.00E+00,0.00E+00
1.15E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00
