,xlow,xhigh,val,errminus,errplus
0,75.0,75.2,33592.7669025,146.3796820325,146.3796820325
1,75.2,75.4,33876.6198275,146.99679784,146.99679784
2,75.4,75.6,34230.029685,147.76164483250002,147.76164483250002
3,75.6,75.8,34399.044852499996,148.1260058675,148.1260058675
4,75.8,76.0,34529.800715000005,148.4072257225,148.4072257225
5,76.0,76.2,34809.82372,149.0077651575,149.0077651575
6,76.2,76.4,35165.06874750001,149.766109265,149.766109265
7,76.4,76.6,35583.5274025,150.654570915,150.654570915
8,76.6,76.8,35711.729985,150.925777125,150.925777125
9,76.8,77.0,36137.7886375,151.82337472999998,151.82337472999998
10,77.0,77.2,36653.810515000005,152.9035119075,152.9035119075
11,77.2,77.4,37317.1646275,154.2808468875,154.2808468875
12,77.4,77.6,37835.121412500004,155.347898505,155.347898505
13,77.6,77.8,38011.79642,155.71026479,155.71026479
14,77.8,78.0,38667.470745000006,157.04738561,157.04738561
15,78.0,78.2,39248.581314999996,158.22309126,158.22309126
16,78.2,78.4,40184.8970175,160.099233425,160.099233425
17,78.4,78.6,40942.72249,161.60183870500003,161.60183870500003
18,78.6,78.8,41498.240417500005,162.6944231225,162.6944231225
19,78.8,79.0,42337.691060000005,164.33183360750002,164.33183360750002
20,79.0,79.2,43332.0539875,166.250324315,166.250324315
21,79.2,79.4,44168.891507500004,167.84799938,167.84799938
22,79.4,79.6,44761.49183749999,168.9702257825,168.9702257825
23,79.6,79.8,44621.161175,168.70514345499998,168.70514345499998
24,79.8,80.0,44093.0112175,167.70373906,167.70373906
25,80.0,80.2,42090.8407475,163.8520164425,163.8520164425
26,80.2,80.4,39617.88933,158.96577657999998,158.96577657999998
27,80.4,80.6,35508.265485,150.49519038999998,150.49519038999998
28,80.6,80.8,31049.041755000002,140.7284754925,140.7284754925
29,80.8,81.0,26819.473592500002,130.792526005,130.792526005
30,81.0,81.2,22709.2513225,120.3537798325,120.3537798325
31,81.2,81.4,19232.312308750003,110.75753627,110.75753627
32,81.4,81.6,16306.532693750003,101.98558325,101.98558325
33,81.6,81.8,14038.36231125,94.6272497125,94.6272497125
34,81.8,82.0,12285.545564999999,88.5227561825,88.5227561825
35,82.0,82.2,10667.334548750001,82.4870815275,82.4870815275
36,82.2,82.4,9355.92605625,77.25052366999999,77.25052366999999
37,82.4,82.6,8356.412684249999,73.00753083999999,73.00753083999999
38,82.6,82.8,7481.9422107499995,69.082062315,69.082062315
39,82.8,83.0,6748.40082475,65.60820519,65.60820519
40,83.0,83.2,6083.780045999999,62.29380838,62.29380838
41,83.2,83.4,5594.5516505,59.7366386175,59.7366386175
42,83.4,83.6,5035.7982385000005,56.67507637,56.67507637
43,83.6,83.8,4783.8533345000005,55.2391954775,55.2391954775
44,83.8,84.0,4173.4358975000005,51.59472738499999,51.59472738499999
45,84.0,84.2,3881.29877575,49.7561463625,49.7561463625
46,84.2,84.4,3731.3992975,48.78584012,48.78584012
47,84.4,84.6,3377.40098875,46.41408237,46.41408237
48,84.6,84.8,3205.1762685,45.2151378825,45.2151378825
49,84.8,85.0,2999.14851475,43.7377861375,43.7377861375
