,xlow,xhigh,val,errminus,errplus
0,75.0,75.2,7842.0284965,70.72358198500001,70.72358198500001
1,75.2,75.4,8358.65877275,73.01600852749999,73.01600852749999
2,75.4,75.6,8679.47840475,74.4040353675,74.4040353675
3,75.6,75.8,9256.72713875,76.83850805750001,76.83850805750001
4,75.8,76.0,9809.065434749999,79.09766217,79.09766217
5,76.0,76.2,10283.614465,80.98842585249999,80.98842585249999
6,76.2,76.4,10910.594311249999,83.42078410750001,83.42078410750001
7,76.4,76.6,11782.489562499999,86.689880145,86.689880145
8,76.6,76.8,12317.641092499998,88.6367760925,88.6367760925
9,76.8,77.0,13363.658071250002,92.32359272749999,92.32359272749999
10,77.0,77.2,14321.65670625,95.5754341775,95.5754341775
11,77.2,77.4,15381.0983525,99.04753592249999,99.04753592249999
12,77.4,77.6,16592.928925,102.8753015925,102.8753015925
13,77.6,77.8,18016.55207875,107.1977253675,107.1977253675
14,77.8,78.0,19827.96460625,112.45760185249999,112.45760185249999
15,78.0,78.2,21399.558315000002,116.829435585,116.829435585
16,78.2,78.4,23822.022610000004,123.26485814,123.26485814
17,78.4,78.6,26221.507385000004,129.32385142249998,129.32385142249998
18,78.6,78.8,29341.076962500003,136.80051353,136.80051353
19,78.8,79.0,32953.0505775,144.97647514500002,144.97647514500002
20,79.0,79.2,37026.210392500005,153.675420315,153.675420315
21,79.2,79.4,42315.0307,164.28473756,164.28473756
22,79.4,79.6,48219.39096250001,175.37219638,175.37219638
23,79.6,79.8,54988.55514,187.277622385,187.277622385
24,79.8,80.0,63222.16503,200.80948775,200.80948775
25,80.0,80.2,72323.2518,214.77752514999997,214.77752514999997
26,80.2,80.4,80784.66214,226.993972575,226.993972575
27,80.4,80.6,88700.62804,237.85538632499998,237.85538632499998
28,80.6,80.8,94721.08275249999,245.79508975,245.79508975
29,80.8,81.0,97984.7730175,249.99363955,249.99363955
30,81.0,81.2,99055.05613000001,251.355455375,251.355455375
31,81.2,81.4,99247.07076500001,251.59881487500002,251.59881487500002
32,81.4,81.6,97686.27862750001,249.6126423,249.6126423
33,81.6,81.8,96389.5714425,247.95041712500003,247.95041712500003
34,81.8,82.0,94342.778415,245.30378282499998,245.30378282499998
35,82.0,82.2,92557.59685,242.971920075,242.971920075
36,82.2,82.4,90354.51516000001,240.06277667499998,240.06277667499998
37,82.4,82.6,88291.2056025,237.306032175,237.306032175
38,82.6,82.8,85893.55599749999,234.06157129999997,234.06157129999997
39,82.8,83.0,84216.7292525,231.76561404999998,231.76561404999998
40,83.0,83.2,82546.26576,229.455494075,229.455494075
41,83.2,83.4,80900.0983225,227.15614574999998,227.15614574999998
42,83.4,83.6,79017.912065,224.49814137500002,224.49814137500002
43,83.6,83.8,77725.0148525,222.653795525,222.653795525
44,83.8,84.0,76221.671515,220.4900902,220.4900902
45,84.0,84.2,75167.92488,218.9605159,218.9605159
46,84.2,84.4,73871.9557525,217.064904975,217.064904975
47,84.4,84.6,72966.83794,215.73101565,215.73101565
48,84.6,84.8,71279.7781275,213.22241805000002,213.22241805000002
49,84.8,85.0,70337.079225,211.80774135,211.80774135
