,xlow,xhigh,val,errminus,errplus
0,75.0,75.2,33744.268165,146.7072598775,146.7072598775
1,75.2,75.4,34168.391910000006,147.62632099249998,147.62632099249998
2,75.4,75.6,34140.38562,147.56586012,147.56586012
3,75.6,75.8,34123.170927499996,147.52867798,147.52867798
4,75.8,76.0,34391.065852499996,148.10673658250002,148.10673658250002
5,76.0,76.2,34598.30043,148.5522041525,148.5522041525
6,76.2,76.4,35149.429907499994,149.73074234749998,149.73074234749998
7,76.4,76.6,35495.120082500005,150.46518935,150.46518935
8,76.6,76.8,35662.818714999994,150.8201551125,150.8201551125
9,76.8,77.0,36147.6028075,151.84182616750002,151.84182616750002
10,77.0,77.2,36270.7187775,152.100206135,152.100206135
11,77.2,77.4,37000.37838,153.6224597025,153.6224597025
12,77.4,77.6,37023.3379525,153.67005443750003,153.67005443750003
13,77.6,77.8,37721.7797175,155.11287706,155.11287706
14,77.8,78.0,38346.83463,156.3926887125,156.3926887125
15,78.0,78.2,39191.9503625,158.10667765,158.10667765
16,78.2,78.4,39854.007887499996,159.4364777375,159.4364777375
17,78.4,78.6,40439.56675,160.6034463825,160.6034463825
18,78.6,78.8,41109.88253999999,161.9290176,161.9290176
19,78.8,79.0,42143.841255,163.9527912125,163.9527912125
20,79.0,79.2,43240.873965000006,166.0729710925,166.0729710925
21,79.2,79.4,43978.213355,167.4829401825,167.4829401825
22,79.4,79.6,44378.79905,168.2439772025,168.2439772025
23,79.6,79.8,44640.270880000004,168.7388746775,168.7388746775
24,79.8,80.0,44244.871535000006,167.99002558,167.99002558
25,80.0,80.2,43065.45565,165.73571871,165.73571871
26,80.2,80.4,40672.354075,161.0650714275,161.0650714275
27,80.4,80.6,37045.659205,153.7164523225,153.7164523225
28,80.6,80.8,32614.661187499998,144.23079769999998,144.23079769999998
29,80.8,81.0,28230.240582500002,134.1865731825,134.1865731825
30,81.0,81.2,23883.46091,123.42425861249998,123.42425861249998
31,81.2,81.4,20164.28943,113.4078608575,113.4078608575
32,81.4,81.6,17276.190642499998,104.972482005,104.972482005
33,81.6,81.8,14673.23139375,96.74194403,96.74194403
34,81.8,82.0,12614.32026,89.6981825675,89.6981825675
35,82.0,82.2,11143.501321249998,84.3068121625,84.3068121625
36,82.2,82.4,9795.11814275,79.04174932749999,79.04174932749999
37,82.4,82.6,8738.8760755,74.6585255725,74.6585255725
38,82.6,82.8,7796.799535000001,70.51957890249999,70.51957890249999
39,82.8,83.0,6937.0263795,66.517930875,66.517930875
40,83.0,83.2,6356.5940245,63.674275117499995,63.674275117499995
41,83.2,83.4,5616.713322999999,59.8539698125,59.8539698125
42,83.4,83.6,5249.966567,57.8668996,57.8668996
43,83.6,83.8,4824.52828175,55.47268096500001,55.47268096500001
44,83.8,84.0,4328.3082875,52.5425727425,52.5425727425
45,84.0,84.2,4032.977571000001,50.718254182500004,50.718254182500004
46,84.2,84.4,3800.1782775,49.232704014999996,49.232704014999996
47,84.4,84.6,3474.88043175,47.078354067499994,47.078354067499994
48,84.6,84.8,3295.01781375,45.8438032925,45.8438032925
49,84.8,85.0,3040.5216244999997,44.03779653749999,44.03779653749999
