,xlow,xhigh,val,errminus,errplus
0,75.0,75.2,33604.715455,146.39837283999998,146.39837283999998
1,75.2,75.4,33939.5342425,147.12583821750002,147.12583821750002
2,75.4,75.6,34095.78301,147.4640680275,147.4640680275
3,75.6,75.8,34190.1945275,147.66819079500002,147.66819079500002
4,75.8,76.0,34664.067337500004,148.6880067325,148.6880067325
5,76.0,76.2,34637.87627,148.63169494,148.63169494
6,76.2,76.4,35386.0471525,150.22845242,150.22845242
7,76.4,76.6,35364.364219999996,150.18239364250002,150.18239364250002
8,76.6,76.8,35761.69847249999,151.023679455,151.023679455
9,76.8,77.0,35970.887905,151.46477852249998,151.46477852249998
10,77.0,77.2,36270.5990925,152.094381465,152.094381465
11,77.2,77.4,37035.964719999996,153.6907998375,153.6907998375
12,77.4,77.6,37482.38977,154.614229455,154.614229455
13,77.6,77.8,38108.7213225,155.90074346749998,155.90074346749998
14,77.8,78.0,38182.7265475,156.05208515,156.05208515
15,78.0,78.2,39289.87264,158.29831328249998,158.29831328249998
16,78.2,78.4,39742.68089,159.20785944,159.20785944
17,78.4,78.6,40674.508405,161.063495575,161.063495575
18,78.6,78.8,41610.7842125,162.9067044175,162.9067044175
19,78.8,79.0,42144.599259999995,163.948303025,163.948303025
20,79.0,79.2,43024.722855,165.6513208375,165.6513208375
21,79.2,79.4,43878.715225,167.2872951025,167.2872951025
22,79.4,79.6,44607.7365075,168.67127259999998,168.67127259999998
23,79.6,79.8,44831.567405,169.0938603875,169.0938603875
24,79.8,80.0,44163.206470000005,167.828809885,167.828809885
25,80.0,80.2,42674.5843875,164.97595833,164.97595833
26,80.2,80.4,40018.2157075,159.758769495,159.758769495
27,80.4,80.6,36879.0776325,153.364877635,153.364877635
28,80.6,80.8,32065.107562499998,143.00546267,143.00546267
29,80.8,81.0,27736.480115000002,133.00304811249998,133.00304811249998
30,81.0,81.2,23898.301849999996,123.45806962500001,123.45806962500001
31,81.2,81.4,20058.2285725,113.1050977025,113.1050977025
32,81.4,81.6,16964.989695,104.01903139999999,104.01903139999999
33,81.6,81.8,14584.155832499999,96.44430738249999,96.44430738249999
34,81.8,82.0,12733.31707125,90.11706012,90.11706012
35,82.0,82.2,11001.73443875,83.76573622500001,83.76573622500001
36,82.2,82.4,9575.655747750001,78.148440435,78.148440435
37,82.4,82.6,8597.929035250001,74.05132367249999,74.05132367249999
38,82.6,82.8,7760.53697475,70.3529374875,70.3529374875
39,82.8,83.0,7013.04829675,66.878980625,66.878980625
40,83.0,83.2,6292.3550955,63.349430080000005,63.349430080000005
41,83.2,83.4,5713.23329125,60.36378801749999,60.36378801749999
42,83.4,83.6,5235.564472,57.7854140625,57.7854140625
43,83.6,83.8,4913.46620525,55.97960678250001,55.97960678250001
44,83.8,84.0,4378.3705282500005,52.84358051750001,52.84358051750001
45,84.0,84.2,4055.6618680000006,50.85894389999999,50.85894389999999
46,84.2,84.4,3741.2194517499997,48.847477895000004,48.847477895000004
47,84.4,84.6,3421.690423,46.7149505125,46.7149505125
48,84.6,84.8,3259.0564607500005,45.591247995,45.591247995
49,84.8,85.0,3084.314366,44.35222898,44.35222898
