,xlow,xhigh,val,errminus,errplus
0,75.0,75.2,7855.546917250001,70.78218774,70.78218774
1,75.2,75.4,8263.09827925,72.595136225,72.595136225
2,75.4,75.6,8714.0135115,74.5495723275,74.5495723275
3,75.6,75.8,9210.19760025,76.64260365999999,76.64260365999999
4,75.8,76.0,9636.87462525,78.39782408,78.39782408
5,76.0,76.2,10202.57774625,80.666054305,80.666054305
6,76.2,76.4,10873.541829999998,83.2763243125,83.2763243125
7,76.4,76.6,11623.57780375,86.1005711525,86.1005711525
8,76.6,76.8,12432.269401250001,89.04534078750001,89.04534078750001
9,76.8,77.0,13260.748918749998,91.9644180425,91.9644180425
10,77.0,77.2,14256.96696375,95.35631088999999,95.35631088999999
11,77.2,77.4,15272.304687499998,98.69338800749999,98.69338800749999
12,77.4,77.6,16533.84443,102.68875257250001,102.68875257250001
13,77.6,77.8,18195.90005125,107.72651364499998,107.72651364499998
14,77.8,78.0,19613.698535,111.844794705,111.844794705
15,78.0,78.2,21460.717350000003,116.99250639749998,116.99250639749998
16,78.2,78.4,23474.8363725,122.3593812725,122.3593812725
17,78.4,78.6,26288.73046,129.485406225,129.485406225
18,78.6,78.8,28932.931165,135.8414177825,135.8414177825
19,78.8,79.0,32503.2544,143.9791200925,143.9791200925
20,79.0,79.2,37003.4702425,153.62337728749998,153.62337728749998
21,79.2,79.4,41893.320602499996,163.45887116499998,163.45887116499998
22,79.4,79.6,47616.7769875,174.267304355,174.267304355
23,79.6,79.8,54927.6554225,187.1679709775,187.1679709775
24,79.8,80.0,63030.03071000001,200.4979078,200.4979078
25,80.0,80.2,71923.86295499999,214.17670645,214.17670645
26,80.2,80.4,80809.45688250002,227.021500125,227.021500125
27,80.4,80.6,88370.31738749999,237.404572825,237.404572825
28,80.6,80.8,94558.1116775,245.57566724999998,245.57566724999998
29,80.8,81.0,97379.06718000001,249.21189702500004,249.21189702500004
30,81.0,81.2,98918.01680499999,251.1733347,251.1733347
31,81.2,81.4,99093.43512,251.39614827499997,251.39614827499997
32,81.4,81.6,97768.66180249999,249.70978662499996,249.70978662499996
33,81.6,81.8,96894.26314000001,248.590731875,248.590731875
34,81.8,82.0,94276.25350250001,245.20943115,245.20943115
35,82.0,82.2,92538.327565,242.938807225,242.938807225
36,82.2,82.4,90293.3361775,239.973810825,239.973810825
37,82.4,82.6,88157.298035,237.1183262,237.1183262
38,82.6,82.8,85907.8384075,234.0735398,234.0735398
39,82.8,83.0,83928.86688,231.36187664999997,231.36187664999997
40,83.0,83.2,82610.5565525,229.53767777500002,229.53767777500002
41,83.2,83.4,80574.1162775,226.690770575,226.690770575
42,83.4,83.6,79088.72569,224.591495675,224.591495675
43,83.6,83.8,78223.2635075,223.35933859999997,223.35933859999997
44,83.8,84.0,76374.3297325,220.703727925,220.703727925
45,84.0,84.2,75364.726915,219.24017985,219.24017985
46,84.2,84.4,73568.0755375,216.61109935000002,216.61109935000002
47,84.4,84.6,72467.950965,214.98537810000002,214.98537810000002
48,84.6,84.8,71649.0063525,213.76718427499998,213.76718427499998
49,84.8,85.0,70545.6303375,212.11473337500001,212.11473337500001
