,xlow,xhigh,val,errminus,errplus
0,75.0,75.2,7909.686427,71.0253677125,71.0253677125
1,75.2,75.4,8420.541902,73.283085605,73.283085605
2,75.4,75.6,8837.00780175,75.07343357250001,75.07343357250001
3,75.6,75.8,9294.290276,76.99132585500001,76.99132585500001
4,75.8,76.0,9783.47279225,78.991501575,78.991501575
5,76.0,76.2,10451.851680000002,81.645157395,81.645157395
6,76.2,76.4,11009.932861250001,83.7965950075,83.7965950075
7,76.4,76.6,11622.18147875,86.0949459575,86.0949459575
8,76.6,76.8,12443.63947625,89.085654685,89.085654685
9,76.8,77.0,13268.2791,91.9901104225,91.9901104225
10,77.0,77.2,14420.725965000001,95.9019348575,95.9019348575
11,77.2,77.4,15414.38075625,99.15088392000001,99.15088392000001
12,77.4,77.6,16957.808595,103.99647077750001,103.99647077750001
13,77.6,77.8,18165.749405,107.6367299475,107.6367299475
14,77.8,78.0,19727.020282499998,112.16686704,112.16686704
15,78.0,78.2,21486.010779999997,117.0608465325,117.0608465325
16,78.2,78.4,23736.0688325,123.0377159575,123.0377159575
17,78.4,78.6,26447.8915625,129.8761179075,129.8761179075
18,78.6,78.8,29625.2889425,137.4564072775,137.4564072775
19,78.8,79.0,33181.509294999996,145.472768945,145.472768945
20,79.0,79.2,36984.5600125,153.5832429175,153.5832429175
21,79.2,79.4,42220.7388675,164.09555547000002,164.09555547000002
22,79.4,79.6,48696.0564225,176.2303178825,176.2303178825
23,79.6,79.8,55591.009535,188.29378793,188.29378793
24,79.8,80.0,64162.74949750001,202.29039015,202.29039015
25,80.0,80.2,72956.3655025,215.70767707500002,215.70767707500002
26,80.2,80.4,81734.08335,228.31549445,228.31549445
27,80.4,80.6,88859.2705075,238.059249775,238.059249775
28,80.6,80.8,94785.49323000001,245.869493925,245.869493925
29,80.8,81.0,97832.154695,249.7897761,249.7897761
30,81.0,81.2,99128.72224749999,251.43943434999997,251.43943434999997
31,81.2,81.4,99187.38784499999,251.51383852499998,251.51383852499998
32,81.4,81.6,97575.13115750001,249.46144025,249.46144025
33,81.6,81.8,96370.9803725,247.91730427500002,247.91730427500002
34,81.8,82.0,94084.53808,244.95869107499996,244.95869107499996
35,82.0,82.2,91905.9718675,242.10599910000002,242.10599910000002
36,82.2,82.4,89974.754655,239.548929075,239.548929075
37,82.4,82.6,88031.48915249998,236.94797455,236.94797455
38,82.6,82.8,85616.82433,233.675587175,233.675587175
39,82.8,83.0,84040.213825,231.51407607499996,231.51407607499996
40,83.0,83.2,82552.9880675,229.45649145000002,229.45649145000002
41,83.2,83.4,80835.40857999999,227.05680719999998,227.05680719999998
42,83.4,83.6,79211.6621325,224.76483944999998,224.76483944999998
43,83.6,83.8,77717.37496000002,222.634645925,222.634645925
44,83.8,84.0,76194.34344,220.44241567499998,220.44241567499998
45,84.0,84.2,74770.8299975,218.373460975,218.373460975
46,84.2,84.4,73407.9370075,216.37412305,216.37412305
47,84.4,84.6,72863.2904675,215.570039325,215.570039325
48,84.6,84.8,71187.161885,213.0760034,213.0760034
49,84.8,85.0,70523.229295,212.08002472500002,212.08002472500002
