118.81425244103323, 69.64448615310607
118.80428165584416, 71.73038660922894
118.84229149756493, 75.42121787383174
118.87790432224025, 77.46969918224298
118.89673802759741, 80.83815530081773
118.93571473333651, 99.397161902144
118.92755681818181, 95.5779059579439
118.92755681818181, 93.4389602803738
118.92755681818181, 89.64405665887848
118.92755681818181, 87.47492424795557
118.9121474228896, 83.71020735981305
118.9121474228896, 82.19224591121493
118.95837560876623, 10.356445312499972
118.95118455762987, 8.088127920560709
118.95837560876623, 4.362222546728958
118.95837560876623, 2.188777745327087
119.02001318993507, 69.08257885514016
