xlow,xhigh,val,errminus,errplus
0.00E+00,5.00E+00,7.15E-02,4.13E-02,4.13E-02
5.00E+00,1.00E+01,0.00E+00,0.00E+00,0.00E+00
1.00E+01,1.50E+01,4.77E-02,3.37E-02,3.37E-02
1.50E+01,2.00E+01,1.19E-01,5.33E-02,5.33E-02
2.00E+01,2.50E+01,1.19E-01,5.33E-02,5.33E-02
2.50E+01,3.00E+01,1.67E-01,6.31E-02,6.31E-02
3.00E+01,3.50E+01,2.15E-01,7.15E-02,7.15E-02
3.50E+01,4.00E+01,1.67E-01,6.31E-02,6.31E-02
4.00E+01,4.50E+01,2.38E-01,7.54E-02,7.54E-02
4.50E+01,5.00E+01,3.10E-01,8.60E-02,8.60E-02
5.00E+01,5.50E+01,3.10E-01,8.60E-02,8.60E-02
5.50E+01,6.00E+01,6.44E-01,1.24E-01,1.24E-01
6.00E+01,6.50E+01,1.12E+00,1.63E-01,1.63E-01
6.50E+01,7.00E+01,9.54E-01,1.51E-01,1.51E-01
7.00E+01,7.50E+01,1.31E+00,1.77E-01,1.77E-01
7.50E+01,8.00E+01,1.91E+00,2.13E-01,2.13E-01
8.00E+01,8.50E+01,2.72E+00,2.55E-01,2.55E-01
8.50E+01,9.00E+01,3.82E+00,3.02E-01,3.02E-01
9.00E+01,9.50E+01,6.20E+00,3.85E-01,3.85E-01
9.50E+01,1.00E+02,1.11E+01,5.14E-01,5.14E-01
1.00E+02,1.05E+02,2.62E+01,7.91E-01,7.91E-01
1.05E+02,1.10E+02,9.85E+01,1.53E+00,1.53E+00
1.10E+02,1.15E+02,1.67E+03,6.31E+00,6.31E+00
1.15E+02,1.20E+02,2.04E+04,2.21E+01,2.21E+01
