xlow,xhigh,val,errminus,errplus
0.00E+00,5.00E+00,2.38E-02,2.38E-02,2.38E-02
5.00E+00,1.00E+01,2.38E-02,2.38E-02,2.38E-02
1.00E+01,1.50E+01,1.67E-01,6.31E-02,6.31E-02
1.50E+01,2.00E+01,1.43E-01,5.84E-02,5.84E-02
2.00E+01,2.50E+01,1.91E-01,6.74E-02,6.74E-02
2.50E+01,3.00E+01,1.43E-01,5.84E-02,5.84E-02
3.00E+01,3.50E+01,4.05E-01,9.83E-02,9.83E-02
3.50E+01,4.00E+01,3.58E-01,9.24E-02,9.24E-02
4.00E+01,4.50E+01,3.34E-01,8.92E-02,8.92E-02
4.50E+01,5.00E+01,6.20E-01,1.22E-01,1.22E-01
5.00E+01,5.50E+01,6.20E-01,1.22E-01,1.22E-01
5.50E+01,6.00E+01,7.63E-01,1.35E-01,1.35E-01
6.00E+01,6.50E+01,8.11E-01,1.39E-01,1.39E-01
6.50E+01,7.00E+01,1.22E+00,1.70E-01,1.70E-01
7.00E+01,7.50E+01,1.38E+00,1.82E-01,1.82E-01
7.50E+01,8.00E+01,1.65E+00,1.98E-01,1.98E-01
8.00E+01,8.50E+01,2.93E+00,2.64E-01,2.64E-01
8.50E+01,9.00E+01,4.27E+00,3.19E-01,3.19E-01
9.00E+01,9.50E+01,7.13E+00,4.12E-01,4.12E-01
9.50E+01,1.00E+02,1.21E+01,5.37E-01,5.37E-01
1.00E+02,1.05E+02,2.91E+01,8.33E-01,8.33E-01
1.05E+02,1.10E+02,9.02E+01,1.47E+00,1.47E+00
1.10E+02,1.15E+02,7.23E+02,4.15E+00,4.15E+00
1.15E+02,1.20E+02,2.16E+04,2.27E+01,2.27E+01
